2025-05-07 11:00:00.162 [] [org.springframework.kafka.KafkaListenerEndpointContainer#0-0-C-1] INFO  NetworkClient - [Consumer clientId=consumer-rate-os-1, groupId=rate-os] Node 1 disconnected.
2025-05-07 11:28:46.081 [] [org.springframework.kafka.KafkaListenerEndpointContainer#1-0-C-1] INFO  NetworkClient - [Consumer clientId=consumer-rate-os-2, groupId=rate-os] Node 1 disconnected.
2025-05-07 11:28:46.082 [] [org.springframework.kafka.KafkaListenerEndpointContainer#1-0-C-1] WARN  NetworkClient - [Consumer clientId=consumer-rate-os-2, groupId=rate-os] Connection to node 1 (localhost/127.0.0.1:9092) could not be established. Node may not be available.
2025-05-07 11:28:47.045 [] [org.springframework.kafka.KafkaListenerEndpointContainer#0-0-C-1] INFO  NetworkClient - [Consumer clientId=consumer-rate-os-1, groupId=rate-os] Node 1 disconnected.
2025-05-07 11:28:47.045 [] [org.springframework.kafka.KafkaListenerEndpointContainer#0-0-C-1] WARN  NetworkClient - [Consumer clientId=consumer-rate-os-1, groupId=rate-os] Connection to node 1 (localhost/127.0.0.1:9092) could not be established. Node may not be available.
2025-05-07 11:28:47.116 [] [org.springframework.kafka.KafkaListenerEndpointContainer#1-0-C-1] INFO  NetworkClient - [Consumer clientId=consumer-rate-os-2, groupId=rate-os] Node 1 disconnected.
2025-05-07 11:28:47.117 [] [org.springframework.kafka.KafkaListenerEndpointContainer#1-0-C-1] WARN  NetworkClient - [Consumer clientId=consumer-rate-os-2, groupId=rate-os] Connection to node 1 (localhost/127.0.0.1:9092) could not be established. Node may not be available.
2025-05-07 11:28:48.048 [] [org.springframework.kafka.KafkaListenerEndpointContainer#0-0-C-1] INFO  NetworkClient - [Consumer clientId=consumer-rate-os-1, groupId=rate-os] Node 1 disconnected.
2025-05-07 11:28:48.048 [] [org.springframework.kafka.KafkaListenerEndpointContainer#0-0-C-1] WARN  NetworkClient - [Consumer clientId=consumer-rate-os-1, groupId=rate-os] Connection to node 1 (localhost/127.0.0.1:9092) could not be established. Node may not be available.
2025-05-07 11:28:48.116 [] [org.springframework.kafka.KafkaListenerEndpointContainer#1-0-C-1] INFO  NetworkClient - [Consumer clientId=consumer-rate-os-2, groupId=rate-os] Node 1 disconnected.
2025-05-07 11:28:48.117 [] [org.springframework.kafka.KafkaListenerEndpointContainer#1-0-C-1] WARN  NetworkClient - [Consumer clientId=consumer-rate-os-2, groupId=rate-os] Connection to node 1 (localhost/127.0.0.1:9092) could not be established. Node may not be available.
2025-05-07 11:28:48.963 [] [org.springframework.kafka.KafkaListenerEndpointContainer#0-0-C-1] INFO  NetworkClient - [Consumer clientId=consumer-rate-os-1, groupId=rate-os] Node 1 disconnected.
2025-05-07 11:28:48.963 [] [org.springframework.kafka.KafkaListenerEndpointContainer#0-0-C-1] WARN  NetworkClient - [Consumer clientId=consumer-rate-os-1, groupId=rate-os] Connection to node 1 (localhost/127.0.0.1:9092) could not be established. Node may not be available.
2025-05-07 11:28:48.970 [] [org.springframework.kafka.KafkaListenerEndpointContainer#1-0-C-1] INFO  NetworkClient - [Consumer clientId=consumer-rate-os-2, groupId=rate-os] Node 1 disconnected.
2025-05-07 11:28:48.970 [] [org.springframework.kafka.KafkaListenerEndpointContainer#1-0-C-1] WARN  NetworkClient - [Consumer clientId=consumer-rate-os-2, groupId=rate-os] Connection to node 1 (localhost/127.0.0.1:9092) could not be established. Node may not be available.
2025-05-07 11:28:49.983 [] [org.springframework.kafka.KafkaListenerEndpointContainer#0-0-C-1] INFO  NetworkClient - [Consumer clientId=consumer-rate-os-1, groupId=rate-os] Node 1 disconnected.
2025-05-07 11:28:49.983 [] [org.springframework.kafka.KafkaListenerEndpointContainer#0-0-C-1] WARN  NetworkClient - [Consumer clientId=consumer-rate-os-1, groupId=rate-os] Connection to node 1 (localhost/127.0.0.1:9092) could not be established. Node may not be available.
2025-05-07 11:28:49.985 [] [org.springframework.kafka.KafkaListenerEndpointContainer#1-0-C-1] INFO  NetworkClient - [Consumer clientId=consumer-rate-os-2, groupId=rate-os] Node 1 disconnected.
2025-05-07 11:28:49.985 [] [org.springframework.kafka.KafkaListenerEndpointContainer#1-0-C-1] WARN  NetworkClient - [Consumer clientId=consumer-rate-os-2, groupId=rate-os] Connection to node 1 (localhost/127.0.0.1:9092) could not be established. Node may not be available.
2025-05-07 11:28:50.967 [] [org.springframework.kafka.KafkaListenerEndpointContainer#0-0-C-1] INFO  NetworkClient - [Consumer clientId=consumer-rate-os-1, groupId=rate-os] Node 1 disconnected.
2025-05-07 11:28:50.967 [] [org.springframework.kafka.KafkaListenerEndpointContainer#0-0-C-1] WARN  NetworkClient - [Consumer clientId=consumer-rate-os-1, groupId=rate-os] Connection to node 1 (localhost/127.0.0.1:9092) could not be established. Node may not be available.
2025-05-07 11:28:50.987 [] [org.springframework.kafka.KafkaListenerEndpointContainer#1-0-C-1] INFO  NetworkClient - [Consumer clientId=consumer-rate-os-2, groupId=rate-os] Node 1 disconnected.
2025-05-07 11:28:50.987 [] [org.springframework.kafka.KafkaListenerEndpointContainer#1-0-C-1] WARN  NetworkClient - [Consumer clientId=consumer-rate-os-2, groupId=rate-os] Connection to node 1 (localhost/127.0.0.1:9092) could not be established. Node may not be available.
2025-05-07 11:28:51.870 [] [org.springframework.kafka.KafkaListenerEndpointContainer#0-0-C-1] INFO  NetworkClient - [Consumer clientId=consumer-rate-os-1, groupId=rate-os] Node 1 disconnected.
2025-05-07 11:28:51.870 [] [org.springframework.kafka.KafkaListenerEndpointContainer#0-0-C-1] WARN  NetworkClient - [Consumer clientId=consumer-rate-os-1, groupId=rate-os] Connection to node 1 (localhost/127.0.0.1:9092) could not be established. Node may not be available.
2025-05-07 11:28:52.016 [] [org.springframework.kafka.KafkaListenerEndpointContainer#1-0-C-1] INFO  NetworkClient - [Consumer clientId=consumer-rate-os-2, groupId=rate-os] Node 1 disconnected.
2025-05-07 11:28:52.016 [] [org.springframework.kafka.KafkaListenerEndpointContainer#1-0-C-1] WARN  NetworkClient - [Consumer clientId=consumer-rate-os-2, groupId=rate-os] Connection to node 1 (localhost/127.0.0.1:9092) could not be established. Node may not be available.
2025-05-07 11:28:52.822 [] [org.springframework.kafka.KafkaListenerEndpointContainer#0-0-C-1] INFO  NetworkClient - [Consumer clientId=consumer-rate-os-1, groupId=rate-os] Node 1 disconnected.
2025-05-07 11:28:52.823 [] [org.springframework.kafka.KafkaListenerEndpointContainer#0-0-C-1] WARN  NetworkClient - [Consumer clientId=consumer-rate-os-1, groupId=rate-os] Connection to node 1 (localhost/127.0.0.1:9092) could not be established. Node may not be available.
2025-05-07 11:28:53.027 [] [org.springframework.kafka.KafkaListenerEndpointContainer#1-0-C-1] INFO  NetworkClient - [Consumer clientId=consumer-rate-os-2, groupId=rate-os] Node 1 disconnected.
2025-05-07 11:28:53.027 [] [org.springframework.kafka.KafkaListenerEndpointContainer#1-0-C-1] WARN  NetworkClient - [Consumer clientId=consumer-rate-os-2, groupId=rate-os] Connection to node 1 (localhost/127.0.0.1:9092) could not be established. Node may not be available.
2025-05-07 11:28:53.822 [] [org.springframework.kafka.KafkaListenerEndpointContainer#0-0-C-1] INFO  NetworkClient - [Consumer clientId=consumer-rate-os-1, groupId=rate-os] Node 1 disconnected.
2025-05-07 11:28:53.822 [] [org.springframework.kafka.KafkaListenerEndpointContainer#0-0-C-1] WARN  NetworkClient - [Consumer clientId=consumer-rate-os-1, groupId=rate-os] Connection to node 1 (localhost/127.0.0.1:9092) could not be established. Node may not be available.
2025-05-07 11:28:54.027 [] [org.springframework.kafka.KafkaListenerEndpointContainer#1-0-C-1] INFO  NetworkClient - [Consumer clientId=consumer-rate-os-2, groupId=rate-os] Node 1 disconnected.
2025-05-07 11:28:54.028 [] [org.springframework.kafka.KafkaListenerEndpointContainer#1-0-C-1] WARN  NetworkClient - [Consumer clientId=consumer-rate-os-2, groupId=rate-os] Connection to node 1 (localhost/127.0.0.1:9092) could not be established. Node may not be available.
2025-05-07 11:28:54.803 [] [org.springframework.kafka.KafkaListenerEndpointContainer#0-0-C-1] INFO  NetworkClient - [Consumer clientId=consumer-rate-os-1, groupId=rate-os] Node 1 disconnected.
2025-05-07 11:28:54.803 [] [org.springframework.kafka.KafkaListenerEndpointContainer#0-0-C-1] WARN  NetworkClient - [Consumer clientId=consumer-rate-os-1, groupId=rate-os] Connection to node 1 (localhost/127.0.0.1:9092) could not be established. Node may not be available.
2025-05-07 11:28:54.912 [] [org.springframework.kafka.KafkaListenerEndpointContainer#1-0-C-1] INFO  NetworkClient - [Consumer clientId=consumer-rate-os-2, groupId=rate-os] Node 1 disconnected.
2025-05-07 11:28:54.912 [] [org.springframework.kafka.KafkaListenerEndpointContainer#1-0-C-1] WARN  NetworkClient - [Consumer clientId=consumer-rate-os-2, groupId=rate-os] Connection to node 1 (localhost/127.0.0.1:9092) could not be established. Node may not be available.
2025-05-07 11:28:55.765 [] [org.springframework.kafka.KafkaListenerEndpointContainer#1-0-C-1] INFO  NetworkClient - [Consumer clientId=consumer-rate-os-2, groupId=rate-os] Node 1 disconnected.
2025-05-07 11:28:55.765 [] [org.springframework.kafka.KafkaListenerEndpointContainer#1-0-C-1] WARN  NetworkClient - [Consumer clientId=consumer-rate-os-2, groupId=rate-os] Connection to node 1 (localhost/127.0.0.1:9092) could not be established. Node may not be available.
2025-05-07 11:28:55.825 [] [org.springframework.kafka.KafkaListenerEndpointContainer#0-0-C-1] INFO  NetworkClient - [Consumer clientId=consumer-rate-os-1, groupId=rate-os] Node 1 disconnected.
2025-05-07 11:28:55.826 [] [org.springframework.kafka.KafkaListenerEndpointContainer#0-0-C-1] WARN  NetworkClient - [Consumer clientId=consumer-rate-os-1, groupId=rate-os] Connection to node 1 (localhost/127.0.0.1:9092) could not be established. Node may not be available.
2025-05-07 11:28:56.811 [] [org.springframework.kafka.KafkaListenerEndpointContainer#1-0-C-1] INFO  NetworkClient - [Consumer clientId=consumer-rate-os-2, groupId=rate-os] Node 1 disconnected.
2025-05-07 11:28:56.811 [] [org.springframework.kafka.KafkaListenerEndpointContainer#1-0-C-1] WARN  NetworkClient - [Consumer clientId=consumer-rate-os-2, groupId=rate-os] Connection to node 1 (localhost/127.0.0.1:9092) could not be established. Node may not be available.
2025-05-07 11:28:56.814 [] [org.springframework.kafka.KafkaListenerEndpointContainer#0-0-C-1] INFO  NetworkClient - [Consumer clientId=consumer-rate-os-1, groupId=rate-os] Node 1 disconnected.
2025-05-07 11:28:56.815 [] [org.springframework.kafka.KafkaListenerEndpointContainer#0-0-C-1] WARN  NetworkClient - [Consumer clientId=consumer-rate-os-1, groupId=rate-os] Connection to node 1 (localhost/127.0.0.1:9092) could not be established. Node may not be available.
2025-05-07 11:28:57.714 [] [org.springframework.kafka.KafkaListenerEndpointContainer#1-0-C-1] INFO  NetworkClient - [Consumer clientId=consumer-rate-os-2, groupId=rate-os] Node 1 disconnected.
2025-05-07 11:28:57.714 [] [org.springframework.kafka.KafkaListenerEndpointContainer#1-0-C-1] WARN  NetworkClient - [Consumer clientId=consumer-rate-os-2, groupId=rate-os] Connection to node 1 (localhost/127.0.0.1:9092) could not be established. Node may not be available.
2025-05-07 11:28:57.767 [] [org.springframework.kafka.KafkaListenerEndpointContainer#0-0-C-1] INFO  NetworkClient - [Consumer clientId=consumer-rate-os-1, groupId=rate-os] Node 1 disconnected.
2025-05-07 11:28:57.767 [] [org.springframework.kafka.KafkaListenerEndpointContainer#0-0-C-1] WARN  NetworkClient - [Consumer clientId=consumer-rate-os-1, groupId=rate-os] Connection to node 1 (localhost/127.0.0.1:9092) could not be established. Node may not be available.
2025-05-07 11:28:58.714 [] [org.springframework.kafka.KafkaListenerEndpointContainer#1-0-C-1] INFO  NetworkClient - [Consumer clientId=consumer-rate-os-2, groupId=rate-os] Node 1 disconnected.
2025-05-07 11:28:58.714 [] [org.springframework.kafka.KafkaListenerEndpointContainer#1-0-C-1] WARN  NetworkClient - [Consumer clientId=consumer-rate-os-2, groupId=rate-os] Connection to node 1 (localhost/127.0.0.1:9092) could not be established. Node may not be available.
2025-05-07 11:28:58.800 [] [org.springframework.kafka.KafkaListenerEndpointContainer#0-0-C-1] INFO  NetworkClient - [Consumer clientId=consumer-rate-os-1, groupId=rate-os] Node 1 disconnected.
2025-05-07 11:28:58.800 [] [org.springframework.kafka.KafkaListenerEndpointContainer#0-0-C-1] WARN  NetworkClient - [Consumer clientId=consumer-rate-os-1, groupId=rate-os] Connection to node 1 (localhost/127.0.0.1:9092) could not be established. Node may not be available.
2025-05-07 11:28:59.617 [] [org.springframework.kafka.KafkaListenerEndpointContainer#1-0-C-1] INFO  NetworkClient - [Consumer clientId=consumer-rate-os-2, groupId=rate-os] Node 1 disconnected.
2025-05-07 11:28:59.617 [] [org.springframework.kafka.KafkaListenerEndpointContainer#1-0-C-1] WARN  NetworkClient - [Consumer clientId=consumer-rate-os-2, groupId=rate-os] Connection to node 1 (localhost/127.0.0.1:9092) could not be established. Node may not be available.
2025-05-07 11:28:59.800 [] [org.springframework.kafka.KafkaListenerEndpointContainer#0-0-C-1] INFO  NetworkClient - [Consumer clientId=consumer-rate-os-1, groupId=rate-os] Node 1 disconnected.
2025-05-07 11:28:59.800 [] [org.springframework.kafka.KafkaListenerEndpointContainer#0-0-C-1] WARN  NetworkClient - [Consumer clientId=consumer-rate-os-1, groupId=rate-os] Connection to node 1 (localhost/127.0.0.1:9092) could not be established. Node may not be available.
2025-05-07 11:29:00.488 [] [org.springframework.kafka.KafkaListenerEndpointContainer#1-0-C-1] INFO  NetworkClient - [Consumer clientId=consumer-rate-os-2, groupId=rate-os] Node 1 disconnected.
2025-05-07 11:29:00.488 [] [org.springframework.kafka.KafkaListenerEndpointContainer#1-0-C-1] WARN  NetworkClient - [Consumer clientId=consumer-rate-os-2, groupId=rate-os] Connection to node 1 (localhost/127.0.0.1:9092) could not be established. Node may not be available.
2025-05-07 11:29:00.774 [] [org.springframework.kafka.KafkaListenerEndpointContainer#0-0-C-1] INFO  NetworkClient - [Consumer clientId=consumer-rate-os-1, groupId=rate-os] Node 1 disconnected.
2025-05-07 11:29:00.774 [] [org.springframework.kafka.KafkaListenerEndpointContainer#0-0-C-1] WARN  NetworkClient - [Consumer clientId=consumer-rate-os-1, groupId=rate-os] Connection to node 1 (localhost/127.0.0.1:9092) could not be established. Node may not be available.
2025-05-07 11:29:01.489 [] [org.springframework.kafka.KafkaListenerEndpointContainer#1-0-C-1] INFO  NetworkClient - [Consumer clientId=consumer-rate-os-2, groupId=rate-os] Node 1 disconnected.
2025-05-07 11:29:01.490 [] [org.springframework.kafka.KafkaListenerEndpointContainer#1-0-C-1] WARN  NetworkClient - [Consumer clientId=consumer-rate-os-2, groupId=rate-os] Connection to node 1 (localhost/127.0.0.1:9092) could not be established. Node may not be available.
2025-05-07 11:29:01.704 [] [org.springframework.kafka.KafkaListenerEndpointContainer#0-0-C-1] INFO  NetworkClient - [Consumer clientId=consumer-rate-os-1, groupId=rate-os] Node 1 disconnected.
2025-05-07 11:29:01.704 [] [org.springframework.kafka.KafkaListenerEndpointContainer#0-0-C-1] WARN  NetworkClient - [Consumer clientId=consumer-rate-os-1, groupId=rate-os] Connection to node 1 (localhost/127.0.0.1:9092) could not be established. Node may not be available.
2025-05-07 11:29:02.489 [] [org.springframework.kafka.KafkaListenerEndpointContainer#1-0-C-1] INFO  NetworkClient - [Consumer clientId=consumer-rate-os-2, groupId=rate-os] Node 1 disconnected.
2025-05-07 11:29:02.490 [] [org.springframework.kafka.KafkaListenerEndpointContainer#1-0-C-1] WARN  NetworkClient - [Consumer clientId=consumer-rate-os-2, groupId=rate-os] Connection to node 1 (localhost/127.0.0.1:9092) could not be established. Node may not be available.
2025-05-07 11:29:02.557 [] [org.springframework.kafka.KafkaListenerEndpointContainer#0-0-C-1] INFO  NetworkClient - [Consumer clientId=consumer-rate-os-1, groupId=rate-os] Node 1 disconnected.
2025-05-07 11:29:02.557 [] [org.springframework.kafka.KafkaListenerEndpointContainer#0-0-C-1] WARN  NetworkClient - [Consumer clientId=consumer-rate-os-1, groupId=rate-os] Connection to node 1 (localhost/127.0.0.1:9092) could not be established. Node may not be available.
2025-05-07 11:29:03.490 [] [org.springframework.kafka.KafkaListenerEndpointContainer#1-0-C-1] INFO  NetworkClient - [Consumer clientId=consumer-rate-os-2, groupId=rate-os] Node 1 disconnected.
2025-05-07 11:29:03.490 [] [org.springframework.kafka.KafkaListenerEndpointContainer#1-0-C-1] WARN  NetworkClient - [Consumer clientId=consumer-rate-os-2, groupId=rate-os] Connection to node 1 (localhost/127.0.0.1:9092) could not be established. Node may not be available.
2025-05-07 11:29:03.566 [] [org.springframework.kafka.KafkaListenerEndpointContainer#0-0-C-1] INFO  NetworkClient - [Consumer clientId=consumer-rate-os-1, groupId=rate-os] Node 1 disconnected.
2025-05-07 11:29:03.566 [] [org.springframework.kafka.KafkaListenerEndpointContainer#0-0-C-1] WARN  NetworkClient - [Consumer clientId=consumer-rate-os-1, groupId=rate-os] Connection to node 1 (localhost/127.0.0.1:9092) could not be established. Node may not be available.
2025-05-07 11:29:04.490 [] [org.springframework.kafka.KafkaListenerEndpointContainer#1-0-C-1] INFO  NetworkClient - [Consumer clientId=consumer-rate-os-2, groupId=rate-os] Node 1 disconnected.
2025-05-07 11:29:04.491 [] [org.springframework.kafka.KafkaListenerEndpointContainer#1-0-C-1] WARN  NetworkClient - [Consumer clientId=consumer-rate-os-2, groupId=rate-os] Connection to node 1 (localhost/127.0.0.1:9092) could not be established. Node may not be available.
2025-05-07 11:29:04.500 [] [org.springframework.kafka.KafkaListenerEndpointContainer#0-0-C-1] INFO  NetworkClient - [Consumer clientId=consumer-rate-os-1, groupId=rate-os] Node 1 disconnected.
2025-05-07 11:29:04.500 [] [org.springframework.kafka.KafkaListenerEndpointContainer#0-0-C-1] WARN  NetworkClient - [Consumer clientId=consumer-rate-os-1, groupId=rate-os] Connection to node 1 (localhost/127.0.0.1:9092) could not be established. Node may not be available.
2025-05-07 11:29:05.394 [] [org.springframework.kafka.KafkaListenerEndpointContainer#0-0-C-1] INFO  NetworkClient - [Consumer clientId=consumer-rate-os-1, groupId=rate-os] Node 1 disconnected.
2025-05-07 11:29:05.394 [] [org.springframework.kafka.KafkaListenerEndpointContainer#0-0-C-1] WARN  NetworkClient - [Consumer clientId=consumer-rate-os-1, groupId=rate-os] Connection to node 1 (localhost/127.0.0.1:9092) could not be established. Node may not be available.
2025-05-07 11:29:05.502 [] [org.springframework.kafka.KafkaListenerEndpointContainer#1-0-C-1] INFO  NetworkClient - [Consumer clientId=consumer-rate-os-2, groupId=rate-os] Node 1 disconnected.
2025-05-07 11:29:05.502 [] [org.springframework.kafka.KafkaListenerEndpointContainer#1-0-C-1] WARN  NetworkClient - [Consumer clientId=consumer-rate-os-2, groupId=rate-os] Connection to node 1 (localhost/127.0.0.1:9092) could not be established. Node may not be available.
2025-05-07 11:29:06.395 [] [org.springframework.kafka.KafkaListenerEndpointContainer#0-0-C-1] INFO  NetworkClient - [Consumer clientId=consumer-rate-os-1, groupId=rate-os] Node 1 disconnected.
2025-05-07 11:29:06.395 [] [org.springframework.kafka.KafkaListenerEndpointContainer#0-0-C-1] WARN  NetworkClient - [Consumer clientId=consumer-rate-os-1, groupId=rate-os] Connection to node 1 (localhost/127.0.0.1:9092) could not be established. Node may not be available.
2025-05-07 11:29:06.505 [] [org.springframework.kafka.KafkaListenerEndpointContainer#1-0-C-1] INFO  NetworkClient - [Consumer clientId=consumer-rate-os-2, groupId=rate-os] Node 1 disconnected.
2025-05-07 11:29:06.505 [] [org.springframework.kafka.KafkaListenerEndpointContainer#1-0-C-1] WARN  NetworkClient - [Consumer clientId=consumer-rate-os-2, groupId=rate-os] Connection to node 1 (localhost/127.0.0.1:9092) could not be established. Node may not be available.
2025-05-07 11:29:07.398 [] [org.springframework.kafka.KafkaListenerEndpointContainer#0-0-C-1] INFO  NetworkClient - [Consumer clientId=consumer-rate-os-1, groupId=rate-os] Node 1 disconnected.
2025-05-07 11:29:07.398 [] [org.springframework.kafka.KafkaListenerEndpointContainer#0-0-C-1] WARN  NetworkClient - [Consumer clientId=consumer-rate-os-1, groupId=rate-os] Connection to node 1 (localhost/127.0.0.1:9092) could not be established. Node may not be available.
2025-05-07 11:29:07.509 [] [org.springframework.kafka.KafkaListenerEndpointContainer#1-0-C-1] INFO  NetworkClient - [Consumer clientId=consumer-rate-os-2, groupId=rate-os] Node 1 disconnected.
2025-05-07 11:29:07.509 [] [org.springframework.kafka.KafkaListenerEndpointContainer#1-0-C-1] WARN  NetworkClient - [Consumer clientId=consumer-rate-os-2, groupId=rate-os] Connection to node 1 (localhost/127.0.0.1:9092) could not be established. Node may not be available.
2025-05-07 11:29:08.401 [] [org.springframework.kafka.KafkaListenerEndpointContainer#0-0-C-1] INFO  NetworkClient - [Consumer clientId=consumer-rate-os-1, groupId=rate-os] Node 1 disconnected.
2025-05-07 11:29:08.401 [] [org.springframework.kafka.KafkaListenerEndpointContainer#0-0-C-1] WARN  NetworkClient - [Consumer clientId=consumer-rate-os-1, groupId=rate-os] Connection to node 1 (localhost/127.0.0.1:9092) could not be established. Node may not be available.
2025-05-07 11:29:08.462 [] [org.springframework.kafka.KafkaListenerEndpointContainer#1-0-C-1] INFO  NetworkClient - [Consumer clientId=consumer-rate-os-2, groupId=rate-os] Node 1 disconnected.
2025-05-07 11:29:08.462 [] [org.springframework.kafka.KafkaListenerEndpointContainer#1-0-C-1] WARN  NetworkClient - [Consumer clientId=consumer-rate-os-2, groupId=rate-os] Connection to node 1 (localhost/127.0.0.1:9092) could not be established. Node may not be available.
2025-05-07 11:29:09.206 [] [org.springframework.kafka.KafkaListenerEndpointContainer#0-0-C-1] INFO  NetworkClient - [Consumer clientId=consumer-rate-os-1, groupId=rate-os] Node 1 disconnected.
2025-05-07 11:29:09.206 [] [org.springframework.kafka.KafkaListenerEndpointContainer#0-0-C-1] WARN  NetworkClient - [Consumer clientId=consumer-rate-os-1, groupId=rate-os] Connection to node 1 (localhost/127.0.0.1:9092) could not be established. Node may not be available.
2025-05-07 11:29:09.414 [] [org.springframework.kafka.KafkaListenerEndpointContainer#1-0-C-1] INFO  NetworkClient - [Consumer clientId=consumer-rate-os-2, groupId=rate-os] Node 1 disconnected.
2025-05-07 11:29:09.414 [] [org.springframework.kafka.KafkaListenerEndpointContainer#1-0-C-1] WARN  NetworkClient - [Consumer clientId=consumer-rate-os-2, groupId=rate-os] Connection to node 1 (localhost/127.0.0.1:9092) could not be established. Node may not be available.
2025-05-07 11:29:10.110 [] [org.springframework.kafka.KafkaListenerEndpointContainer#0-0-C-1] INFO  NetworkClient - [Consumer clientId=consumer-rate-os-1, groupId=rate-os] Node 1 disconnected.
2025-05-07 11:29:10.111 [] [org.springframework.kafka.KafkaListenerEndpointContainer#0-0-C-1] WARN  NetworkClient - [Consumer clientId=consumer-rate-os-1, groupId=rate-os] Connection to node 1 (localhost/127.0.0.1:9092) could not be established. Node may not be available.
2025-05-07 11:29:10.261 [] [org.springframework.kafka.KafkaListenerEndpointContainer#1-0-C-1] INFO  NetworkClient - [Consumer clientId=consumer-rate-os-2, groupId=rate-os] Node 1 disconnected.
2025-05-07 11:29:10.261 [] [org.springframework.kafka.KafkaListenerEndpointContainer#1-0-C-1] WARN  NetworkClient - [Consumer clientId=consumer-rate-os-2, groupId=rate-os] Connection to node 1 (localhost/127.0.0.1:9092) could not be established. Node may not be available.
2025-05-07 11:29:11.112 [] [org.springframework.kafka.KafkaListenerEndpointContainer#0-0-C-1] INFO  NetworkClient - [Consumer clientId=consumer-rate-os-1, groupId=rate-os] Node 1 disconnected.
2025-05-07 11:29:11.112 [] [org.springframework.kafka.KafkaListenerEndpointContainer#0-0-C-1] WARN  NetworkClient - [Consumer clientId=consumer-rate-os-1, groupId=rate-os] Connection to node 1 (localhost/127.0.0.1:9092) could not be established. Node may not be available.
2025-05-07 11:29:11.264 [] [org.springframework.kafka.KafkaListenerEndpointContainer#1-0-C-1] INFO  NetworkClient - [Consumer clientId=consumer-rate-os-2, groupId=rate-os] Node 1 disconnected.
2025-05-07 11:29:11.265 [] [org.springframework.kafka.KafkaListenerEndpointContainer#1-0-C-1] WARN  NetworkClient - [Consumer clientId=consumer-rate-os-2, groupId=rate-os] Connection to node 1 (localhost/127.0.0.1:9092) could not be established. Node may not be available.
2025-05-07 11:29:12.118 [] [org.springframework.kafka.KafkaListenerEndpointContainer#0-0-C-1] INFO  NetworkClient - [Consumer clientId=consumer-rate-os-1, groupId=rate-os] Node 1 disconnected.
2025-05-07 11:29:12.118 [] [org.springframework.kafka.KafkaListenerEndpointContainer#0-0-C-1] WARN  NetworkClient - [Consumer clientId=consumer-rate-os-1, groupId=rate-os] Connection to node 1 (localhost/127.0.0.1:9092) could not be established. Node may not be available.
2025-05-07 11:29:12.265 [] [org.springframework.kafka.KafkaListenerEndpointContainer#1-0-C-1] INFO  NetworkClient - [Consumer clientId=consumer-rate-os-2, groupId=rate-os] Node 1 disconnected.
2025-05-07 11:29:12.265 [] [org.springframework.kafka.KafkaListenerEndpointContainer#1-0-C-1] WARN  NetworkClient - [Consumer clientId=consumer-rate-os-2, groupId=rate-os] Connection to node 1 (localhost/127.0.0.1:9092) could not be established. Node may not be available.
2025-05-07 11:29:13.118 [] [org.springframework.kafka.KafkaListenerEndpointContainer#0-0-C-1] INFO  NetworkClient - [Consumer clientId=consumer-rate-os-1, groupId=rate-os] Node 1 disconnected.
2025-05-07 11:29:13.118 [] [org.springframework.kafka.KafkaListenerEndpointContainer#0-0-C-1] WARN  NetworkClient - [Consumer clientId=consumer-rate-os-1, groupId=rate-os] Connection to node 1 (localhost/127.0.0.1:9092) could not be established. Node may not be available.
2025-05-07 11:29:13.265 [] [org.springframework.kafka.KafkaListenerEndpointContainer#1-0-C-1] INFO  NetworkClient - [Consumer clientId=consumer-rate-os-2, groupId=rate-os] Node 1 disconnected.
2025-05-07 11:29:13.265 [] [org.springframework.kafka.KafkaListenerEndpointContainer#1-0-C-1] WARN  NetworkClient - [Consumer clientId=consumer-rate-os-2, groupId=rate-os] Connection to node 1 (localhost/127.0.0.1:9092) could not be established. Node may not be available.
2025-05-07 11:29:14.118 [] [org.springframework.kafka.KafkaListenerEndpointContainer#0-0-C-1] INFO  NetworkClient - [Consumer clientId=consumer-rate-os-1, groupId=rate-os] Node 1 disconnected.
2025-05-07 11:29:14.118 [] [org.springframework.kafka.KafkaListenerEndpointContainer#0-0-C-1] WARN  NetworkClient - [Consumer clientId=consumer-rate-os-1, groupId=rate-os] Connection to node 1 (localhost/127.0.0.1:9092) could not be established. Node may not be available.
2025-05-07 11:29:14.218 [] [org.springframework.kafka.KafkaListenerEndpointContainer#1-0-C-1] INFO  NetworkClient - [Consumer clientId=consumer-rate-os-2, groupId=rate-os] Node 1 disconnected.
2025-05-07 11:29:14.218 [] [org.springframework.kafka.KafkaListenerEndpointContainer#1-0-C-1] WARN  NetworkClient - [Consumer clientId=consumer-rate-os-2, groupId=rate-os] Connection to node 1 (localhost/127.0.0.1:9092) could not be established. Node may not be available.
2025-05-07 11:29:14.984 [] [org.springframework.kafka.KafkaListenerEndpointContainer#0-0-C-1] INFO  NetworkClient - [Consumer clientId=consumer-rate-os-1, groupId=rate-os] Node 1 disconnected.
2025-05-07 11:29:14.984 [] [org.springframework.kafka.KafkaListenerEndpointContainer#0-0-C-1] WARN  NetworkClient - [Consumer clientId=consumer-rate-os-1, groupId=rate-os] Connection to node 1 (localhost/127.0.0.1:9092) could not be established. Node may not be available.
